team_id,minutes,zone,season_name,data.action_type,data.num_actions_for,data.goals_added_for,data.num_actions_against,data.goals_added_against
EKXMeX3Q64,2617,24,2022,Passing,206,-0.7293,245,0.4349
EKXMeX3Q64,2617,24,2022,Receiving,168,0.5364,235,0.5098
EKXMeX3Q64,2617,24,2022,Shooting,20,0.3378,22,0.4237
eVq3ya6MWO,2679,24,2022,Dribbling,173,0.1477,108,-0.1633
eVq3ya6MWO,2679,24,2022,Fouling,14,0.2675,7,0.0095
eVq3ya6MWO,2679,24,2022,Interrupting,35,0.4482,27,0.3656
eVq3ya6MWO,2679,24,2022,Passing,366,0.2821,280,-0.4392
eVq3ya6MWO,2679,24,2022,Receiving,353,0.7461,217,0.3809
eVq3ya6MWO,2679,24,2022,Shooting,34,0.6821,20,0.2311
gpMOLwl5zy,2702,24,2022,Dribbling,80,0.0223,98,0.1768
gpMOLwl5zy,2702,24,2022,Fouling,3,0.0167,10,0.1244
gpMOLwl5zy,2702,24,2022,Interrupting,25,0.2924,39,0.4225
gpMOLwl5zy,2702,24,2022,Passing,289,0.3459,212,-0.1647
gpMOLwl5zy,2702,24,2022,Receiving,210,0.1949,193,0.4467
gpMOLwl5zy,2702,24,2022,Shooting,19,0.2955,24,0.3904
jYQJ19EqGR,2690,24,2022,Dribbling,122,0.082,119,0.3476
jYQJ19EqGR,2690,24,2022,Fouling,10,0.1356,5,0.081
jYQJ19EqGR,2690,24,2022,Interrupting,28,0.3802,32,0.4017
jYQJ19EqGR,2690,24,2022,Passing,340,0.1092,329,-0.2552
jYQJ19EqGR,2690,24,2022,Receiving,307,0.7705,295,0.6098
jYQJ19EqGR,2690,24,2022,Shooting,27,0.3671,32,0.4396
jYQJ8EW5GR,2598,24,2022,Dribbling,112,0.0744,115,0.1873
jYQJ8EW5GR,2598,24,2022,Fouling,13,0.1652,13,0.2603
jYQJ8EW5GR,2598,24,2022,Interrupting,24,0.2562,16,0.1509
jYQJ8EW5GR,2598,24,2022,Passing,286,-0.2387,266,0.038
jYQJ8EW5GR,2598,24,2022,Receiving,272,0.5179,226,0.388
jYQJ8EW5GR,2598,24,2022,Shooting,18,0.3404,31,0.4207
kaDQ0wRqEv,2498,24,2022,Dribbling,131,-0.1012,102,0.2015
kaDQ0wRqEv,2498,24,2022,Fouling,7,0.1405,7,0.0761
kaDQ0wRqEv,2498,24,2022,Interrupting,30,0.3589,28,0.4127
kaDQ0wRqEv,2498,24,2022,Passing,403,0.0889,247,-0.4239
kaDQ0wRqEv,2498,24,2022,Receiving,342,0.3447,204,0.5879
kaDQ0wRqEv,2498,24,2022,Shooting,17,0.3146,18,0.2119
KAqBN0Vqbg,2583,24,2022,Dribbling,141,0.7159,97,0.5157
KAqBN0Vqbg,2583,24,2022,Fouling,9,0.0517,6,0.03
KAqBN0Vqbg,2583,24,2022,Interrupting,22,0.3043,31,0.1922
KAqBN0Vqbg,2583,24,2022,Passing,363,0.1544,278,-0.1102
KAqBN0Vqbg,2583,24,2022,Receiving,300,0.4816,231,0.6882
KAqBN0Vqbg,2583,24,2022,Shooting,33,0.6878,15,0.3079
kRQabn8MKZ,2681,24,2022,Dribbling,155,0.8569,119,0.0556
kRQabn8MKZ,2681,24,2022,Fouling,8,0.0768,7,0.1032
kRQabn8MKZ,2681,24,2022,Interrupting,31,0.2638,26,0.158
kRQabn8MKZ,2681,24,2022,Passing,425,0.4616,314,0.4494
kRQabn8MKZ,2681,24,2022,Receiving,392,0.7047,293,1.0493
kRQabn8MKZ,2681,24,2022,Shooting,31,0.4163,28,0.4061
kRQand1MKZ,2672,24,2022,Dribbling,120,0.1267,117,-0.0596
kRQand1MKZ,2672,24,2022,Fouling,13,0.2584,4,0.0904
kRQand1MKZ,2672,24,2022,Interrupting,23,0.322,16,0.1845
kRQand1MKZ,2672,24,2022,Passing,271,-0.4469,329,0.1102
kRQand1MKZ,2672,24,2022,Receiving,249,0.6229,299,0.6328
kRQand1MKZ,2672,24,2022,Shooting,22,0.2942,28,0.4378
lgpMOvnQzy,2685,24,2022,Dribbling,83,-0.2436,126,0.163
lgpMOvnQzy,2685,24,2022,Fouling,7,0.0704,14,0.2964
lgpMOvnQzy,2685,24,2022,Interrupting,20,-0.0774,25,0.3032
lgpMOvnQzy,2685,24,2022,Passing,252,-0.158,329,0.5575
lgpMOvnQzy,2685,24,2022,Receiving,218,0.6277,277,0.6398
lgpMOvnQzy,2685,24,2022,Shooting,10,0.1501,23,0.348
mKAqBBmqbg,2791,24,2022,Dribbling,97,0.407,144,0.0986
mKAqBBmqbg,2791,24,2022,Fouling,6,0.0999,7,0.1756
mKAqBBmqbg,2791,24,2022,Interrupting,27,0.6661,29,0.1494
mKAqBBmqbg,2791,24,2022,Passing,244,-0.3237,343,-0.3437
mKAqBBmqbg,2791,24,2022,Receiving,195,0.462,321,0.8235
mKAqBBmqbg,2791,24,2022,Shooting,20,0.2887,22,0.2909
mvzqoLZQap,2499,24,2022,Dribbling,126,0.4505,100,0.1479
mvzqoLZQap,2499,24,2022,Fouling,11,0.2614,7,0.0261
mvzqoLZQap,2499,24,2022,Interrupting,27,0.316,25,0.2392
mvzqoLZQap,2499,24,2022,Passing,290,0.1999,289,-0.1034
mvzqoLZQap,2499,24,2022,Receiving,269,0.5368,255,0.4827
mvzqoLZQap,2499,24,2022,Shooting,39,0.6871,15,0.3328
NPqxKXZ59d,2676,24,2022,Dribbling,91,-0.2407,114,0.7744
NPqxKXZ59d,2676,24,2022,Fouling,8,0.1265,7,0.1077
NPqxKXZ59d,2676,24,2022,Interrupting,26,0.3095,31,0.3837
NPqxKXZ59d,2676,24,2022,Passing,253,0.1322,310,-0.2268
NPqxKXZ59d,2676,24,2022,Receiving,207,0.5909,263,0.3544
NPqxKXZ59d,2676,24,2022,Shooting,29,0.4819,25,0.42
NWMWlBK5lz,2574,24,2022,Dribbling,127,0.159,96,0.4425
NWMWlBK5lz,2574,24,2022,Fouling,9,0.122,9,0.1562
NWMWlBK5lz,2574,24,2022,Interrupting,33,0.2666,20,0.2467
NWMWlBK5lz,2574,24,2022,Passing,363,0.569,314,0.2615
NWMWlBK5lz,2574,24,2022,Receiving,312,0.9235,250,0.3972
NWMWlBK5lz,2574,24,2022,Shooting,20,0.3725,19,0.3301
pzeQZ6xQKw,2585,24,2022,Dribbling,100,0.1005,131,0.4354
pzeQZ6xQKw,2585,24,2022,Fouling,11,0.2057,10,0.2319
pzeQZ6xQKw,2585,24,2022,Interrupting,19,0.2542,31,0.3861
pzeQZ6xQKw,2585,24,2022,Passing,216,-0.4944,280,-0.2439
pzeQZ6xQKw,2585,24,2022,Receiving,202,0.4687,260,0.8762
pzeQZ6xQKw,2585,24,2022,Shooting,25,0.4101,25,0.4943
Vj58weDM8n,2570,24,2022,Dribbling,152,-0.2363,108,-0.2413
Vj58weDM8n,2570,24,2022,Fouling,6,0.1797,2,0.0745
Vj58weDM8n,2570,24,2022,Interrupting,19,0.3233,49,0.6115
Vj58weDM8n,2570,24,2022,Passing,398,0.0723,231,-0.3654
Vj58weDM8n,2570,24,2022,Receiving,348,1.0004,207,0.5834
Vj58weDM8n,2570,24,2022,Shooting,21,0.3639,21,0.288
vzqoOgNqap,2678,24,2022,Dribbling,78,0.2311,161,0.0766
vzqoOgNqap,2678,24,2022,Fouling,6,0.0962,13,0.2039
vzqoOgNqap,2678,24,2022,Interrupting,12,0.0833,27,0.2389
vzqoOgNqap,2678,24,2022,Passing,240,-0.4523,422,-0.7342
vzqoOgNqap,2678,24,2022,Receiving,210,0.6401,361,0.5156
vzqoOgNqap,2678,24,2022,Shooting,12,0.2076,38,0.605
WBLMvYAQxe,2800,24,2022,Dribbling,147,-0.1686,126,-0.048
WBLMvYAQxe,2800,24,2022,Fouling,7,0.0804,9,0.2161
WBLMvYAQxe,2800,24,2022,Interrupting,24,0.2592,23,0.1859
WBLMvYAQxe,2800,24,2022,Passing,346,-0.3283,357,0.1554
WBLMvYAQxe,2800,24,2022,Receiving,306,0.7106,300,0.6485
WBLMvYAQxe,2800,24,2022,Shooting,32,0.5107,24,0.3353
X0Oq66zq6D,2570,24,2022,Dribbling,113,0.1838,110,0.0758
X0Oq66zq6D,2570,24,2022,Fouling,9,0.145,14,0.2109
X0Oq66zq6D,2570,24,2022,Interrupting,38,0.5197,29,0.2856
X0Oq66zq6D,2570,24,2022,Passing,278,0.9069,291,-0.5112
X0Oq66zq6D,2570,24,2022,Receiving,242,0.8546,253,0.7065
X0Oq66zq6D,2570,24,2022,Shooting,28,0.4871,18,0.3317
YgOMngl5wN,2693,24,2022,Dribbling,95,-0.1986,113,0.0174
YgOMngl5wN,2693,24,2022,Fouling,7,0.1351,9,-0.0015
YgOMngl5wN,2693,24,2022,Interrupting,25,0.1438,20,0.7805
YgOMngl5wN,2693,24,2022,Passing,256,-0.0568,302,0.0588
YgOMngl5wN,2693,24,2022,Receiving,193,0.7574,259,0.5299
YgOMngl5wN,2693,24,2022,Shooting,25,0.3579,28,0.5004
Z2vQ1xlqrA,2672,24,2022,Dribbling,112,-0.0149,107,0.3044
Z2vQ1xlqrA,2672,24,2022,Fouling,9,0.147,6,0.0564
Z2vQ1xlqrA,2672,24,2022,Interrupting,30,0.3011,21,0.171
Z2vQ1xlqrA,2672,24,2022,Passing,289,-0.4452,310,-0.5344
Z2vQ1xlqrA,2672,24,2022,Receiving,257,0.4372,268,0.4065
Z2vQ1xlqrA,2672,24,2022,Shooting,32,0.4225,22,0.3129
zeQZkL1MKw,2598,24,2022,Dribbling,89,0.1384,122,0.1961
zeQZkL1MKw,2598,24,2022,Fouling,5,0.067,8,0.0973
zeQZkL1MKw,2598,24,2022,Interrupting,19,0.3759,26,0.2442
zeQZkL1MKw,2598,24,2022,Passing,254,0.5421,364,0.4034
zeQZkL1MKw,2598,24,2022,Receiving,217,0.3424,293,0.8661
zeQZkL1MKw,2598,24,2022,Shooting,23,0.3321,26,0.4778
0KPqjA456v,2590,25,2022,Dribbling,281,0.3377,182,0.5487
0KPqjA456v,2590,25,2022,Fouling,9,0.1118,15,0.1647
0KPqjA456v,2590,25,2022,Interrupting,47,0.2104,56,0.2863
0KPqjA456v,2590,25,2022,Passing,605,-0.4958,348,0.0313
0KPqjA456v,2590,25,2022,Receiving,610,0.4971,327,0.367
0KPqjA456v,2590,25,2022,Shooting,0,0.0,1,0.0001
19vQ2095K6,2567,25,2022,Dribbling,238,0.5476,196,0.6491
19vQ2095K6,2567,25,2022,Fouling,11,0.0473,8,0.107
19vQ2095K6,2567,25,2022,Interrupting,39,0.2485,45,0.1858
19vQ2095K6,2567,25,2022,Passing,577,0.1662,504,0.1007
19vQ2095K6,2567,25,2022,Receiving,536,0.4265,468,0.3716
9z5k7Yg5A3,2707,25,2022,Dribbling,120,0.1484,308,0.4599
9z5k7Yg5A3,2707,25,2022,Fouling,12,0.1284,19,0.1542
9z5k7Yg5A3,2707,25,2022,Interrupting,36,0.1236,46,0.2557
9z5k7Yg5A3,2707,25,2022,Passing,337,0.1413,694,-0.2204
9z5k7Yg5A3,2707,25,2022,Receiving,269,0.4631,663,0.5165
a2lqR4JMr0,2583,25,2022,Dribbling,202,0.5519,191,0.4092
a2lqR4JMr0,2583,25,2022,Fouling,11,0.1217,12,0.1029
a2lqR4JMr0,2583,25,2022,Interrupting,55,0.1812,29,0.1194
a2lqR4JMr0,2583,25,2022,Passing,526,-0.5311,512,-0.3587
a2lqR4JMr0,2583,25,2022,Receiving,499,0.3208,473,0.3125
a2lqRX2Mr0,2691,25,2022,Dribbling,157,0.1838,216,-0.0419
a2lqRX2Mr0,2691,25,2022,Fouling,19,0.2019,18,0.2647
a2lqRX2Mr0,2691,25,2022,Interrupting,79,0.2504,37,0.1138
a2lqRX2Mr0,2691,25,2022,Passing,361,0.2649,451,-0.168
a2lqRX2Mr0,2691,25,2022,Receiving,309,0.325,424,0.5396
a2lqRX2Mr0,2691,25,2022,Shooting,0,0.0,3,0.0004
APk5LGOMOW,2593,25,2022,Dribbling,275,0.638,167,0.3561
APk5LGOMOW,2593,25,2022,Fouling,14,0.1009,12,0.0778
APk5LGOMOW,2593,25,2022,Interrupting,54,0.3092,57,0.3092
APk5LGOMOW,2593,25,2022,Passing,632,0.0634,388,-0.1558
APk5LGOMOW,2593,25,2022,Receiving,619,0.595,374,0.3235
APk5LGOMOW,2593,25,2022,Shooting,0,0.0,1,0.022
EKXMeX3Q64,2617,25,2022,Dribbling,199,0.2425,178,0.3752
EKXMeX3Q64,2617,25,2022,Fouling,11,0.1299,9,0.0965
EKXMeX3Q64,2617,25,2022,Interrupting,53,0.2635,41,0.1653
EKXMeX3Q64,2617,25,2022,Passing,457,-0.1177,474,-0.1661
EKXMeX3Q64,2617,25,2022,Receiving,389,0.4958,431,0.5371
eVq3ya6MWO,2679,25,2022,Dribbling,270,0.7145,237,0.271
eVq3ya6MWO,2679,25,2022,Fouling,17,0.1535,8,0.0681
eVq3ya6MWO,2679,25,2022,Interrupting,51,0.219,51,0.1917
eVq3ya6MWO,2679,25,2022,Passing,639,-0.1228,550,-0.206
eVq3ya6MWO,2679,25,2022,Receiving,628,0.5468,486,0.5509
gpMOLwl5zy,2702,25,2022,Dribbling,212,0.0983,204,0.7515
gpMOLwl5zy,2702,25,2022,Fouling,10,0.118,12,0.1335
gpMOLwl5zy,2702,25,2022,Interrupting,46,0.2334,39,0.1883
gpMOLwl5zy,2702,25,2022,Passing,567,-0.0119,472,-0.0893
gpMOLwl5zy,2702,25,2022,Receiving,533,0.4089,440,0.5683
gpMOLwl5zy,2702,25,2022,Shooting,0,0.0,1,7.712e-07
jYQJ19EqGR,2690,25,2022,Dribbling,218,0.5269,219,-0.0328
jYQJ19EqGR,2690,25,2022,Fouling,15,0.1334,11,0.1314
jYQJ19EqGR,2690,25,2022,Interrupting,42,0.1686,43,0.2897
jYQJ19EqGR,2690,25,2022,Passing,622,0.3851,547,-0.1529
jYQJ19EqGR,2690,25,2022,Receiving,556,0.4486,523,0.4163
jYQJ19EqGR,2690,25,2022,Shooting,1,0.0,0,0.0
jYQJ8EW5GR,2598,25,2022,Dribbling,197,0.0246,204,0.43
jYQJ8EW5GR,2598,25,2022,Fouling,13,0.1822,17,0.1377
jYQJ8EW5GR,2598,25,2022,Interrupting,42,0.1171,59,0.2614
jYQJ8EW5GR,2598,25,2022,Passing,511,0.1435,546,-0.1196
jYQJ8EW5GR,2598,25,2022,Receiving,491,0.5848,482,0.4579
jYQJ8EW5GR,2598,25,2022,Shooting,0,0.0,4,0.0784
kaDQ0wRqEv,2498,25,2022,Dribbling,223,0.8037,195,0.3085
kaDQ0wRqEv,2498,25,2022,Fouling,13,0.1239,15,0.1169
kaDQ0wRqEv,2498,25,2022,Interrupting,40,0.1509,46,0.1718
kaDQ0wRqEv,2498,25,2022,Passing,635,-0.2886,437,0.3384
kaDQ0wRqEv,2498,25,2022,Receiving,562,0.4065,410,0.4107
kaDQ0wRqEv,2498,25,2022,Shooting,1,0.0033,0,0.0
KAqBN0Vqbg,2583,25,2022,Dribbling,252,0.7343,236,0.5348
KAqBN0Vqbg,2583,25,2022,Fouling,12,0.1212,11,0.1161
KAqBN0Vqbg,2583,25,2022,Interrupting,56,0.2103,72,0.2544
KAqBN0Vqbg,2583,25,2022,Passing,490,-0.274,499,-0.2642
KAqBN0Vqbg,2583,25,2022,Receiving,491,0.3912,487,0.5287
kRQabn8MKZ,2681,25,2022,Dribbling,268,0.3542,209,0.3478
kRQabn8MKZ,2681,25,2022,Fouling,14,0.216,12,0.037
kRQabn8MKZ,2681,25,2022,Interrupting,72,0.3407,69,0.3246
kRQabn8MKZ,2681,25,2022,Passing,730,-0.03,576,-0.1233
kRQabn8MKZ,2681,25,2022,Receiving,684,0.4925,519,0.4124
kRQabn8MKZ,2681,25,2022,Shooting,3,0.0097,0,0.0
kRQand1MKZ,2672,25,2022,Dribbling,181,0.2042,230,0.2556
kRQand1MKZ,2672,25,2022,Fouling,16,0.1558,20,0.1812
kRQand1MKZ,2672,25,2022,Interrupting,43,0.2001,56,0.2349
kRQand1MKZ,2672,25,2022,Passing,543,0.0837,566,0.1177
kRQand1MKZ,2672,25,2022,Receiving,485,0.403,517,0.6051
kRQand1MKZ,2672,25,2022,Shooting,1,7.712e-07,0,0.0
lgpMOvnQzy,2685,25,2022,Dribbling,202,0.5024,275,0.8879
lgpMOvnQzy,2685,25,2022,Fouling,21,0.1842,14,0.1246
lgpMOvnQzy,2685,25,2022,Interrupting,53,0.155,42,0.2012
lgpMOvnQzy,2685,25,2022,Passing,530,0.1109,692,-0.3856
lgpMOvnQzy,2685,25,2022,Receiving,470,0.3489,663,0.5419
lgpMOvnQzy,2685,25,2022,Shooting,1,0.0001,0,0.0
mKAqBBmqbg,2791,25,2022,Dribbling,198,0.6095,257,0.6144
mKAqBBmqbg,2791,25,2022,Fouling,11,0.0489,15,0.1762
mKAqBBmqbg,2791,25,2022,Interrupting,47,0.2697,66,0.2758
mKAqBBmqbg,2791,25,2022,Passing,409,-0.2605,658,-0.1198
mKAqBBmqbg,2791,25,2022,Receiving,382,0.2094,597,0.5547
mvzqoLZQap,2499,25,2022,Dribbling,247,0.5002,188,0.1466
mvzqoLZQap,2499,25,2022,Fouling,14,0.1345,7,0.0762
mvzqoLZQap,2499,25,2022,Interrupting,38,0.2151,52,0.1942
mvzqoLZQap,2499,25,2022,Passing,567,0.0947,486,-0.3758
mvzqoLZQap,2499,25,2022,Receiving,523,0.4042,450,0.321
mvzqoLZQap,2499,25,2022,Shooting,2,0.0496,0,0.0
NPqxKXZ59d,2676,25,2022,Dribbling,220,-0.0009,246,0.6919
NPqxKXZ59d,2676,25,2022,Fouling,10,0.1007,12,0.0877
NPqxKXZ59d,2676,25,2022,Interrupting,60,0.1904,52,0.0785
NPqxKXZ59d,2676,25,2022,Passing,506,-0.144,507,0.2669
NPqxKXZ59d,2676,25,2022,Receiving,437,0.5447,491,0.5615
NPqxKXZ59d,2676,25,2022,Shooting,3,0.0395,0,0.0
NWMWlBK5lz,2574,25,2022,Dribbling,200,0.3616,221,0.2858
NWMWlBK5lz,2574,25,2022,Fouling,12,0.1287,21,0.293
NWMWlBK5lz,2574,25,2022,Interrupting,46,0.2067,37,0.1008
NWMWlBK5lz,2574,25,2022,Passing,550,-0.3451,584,-0.1363
NWMWlBK5lz,2574,25,2022,Receiving,515,0.4074,533,0.347
NWMWlBK5lz,2574,25,2022,Shooting,0,0.0,1,0.0
pzeQZ6xQKw,2585,25,2022,Dribbling,190,0.9309,185,0.6629
pzeQZ6xQKw,2585,25,2022,Fouling,10,0.1296,11,0.1675
pzeQZ6xQKw,2585,25,2022,Interrupting,44,0.1499,41,0.1739
pzeQZ6xQKw,2585,25,2022,Passing,441,0.2012,482,0.043
pzeQZ6xQKw,2585,25,2022,Receiving,399,0.6111,456,0.4221
pzeQZ6xQKw,2585,25,2022,Shooting,2,0.0116,0,0.0
Vj58weDM8n,2570,25,2022,Dribbling,253,0.8651,212,0.3474
Vj58weDM8n,2570,25,2022,Fouling,11,0.1034,11,0.1121
Vj58weDM8n,2570,25,2022,Interrupting,49,0.2689,63,0.2977
Vj58weDM8n,2570,25,2022,Passing,598,0.0271,490,0.1863
Vj58weDM8n,2570,25,2022,Receiving,566,0.4609,461,0.395
Vj58weDM8n,2570,25,2022,Shooting,0,0.0,1,0.0113
vzqoOgNqap,2678,25,2022,Dribbling,143,0.2282,229,0.5205
vzqoOgNqap,2678,25,2022,Fouling,14,0.1446,17,0.1801
vzqoOgNqap,2678,25,2022,Interrupting,35,0.1707,35,0.1468
vzqoOgNqap,2678,25,2022,Passing,432,-0.4459,667,-0.1321
vzqoOgNqap,2678,25,2022,Receiving,391,0.4657,599,0.2488
WBLMvYAQxe,2800,25,2022,Dribbling,240,0.2944,236,0.2009
WBLMvYAQxe,2800,25,2022,Fouling,10,0.066,21,0.1796
WBLMvYAQxe,2800,25,2022,Interrupting,57,0.2214,61,0.2142
WBLMvYAQxe,2800,25,2022,Passing,576,0.2871,724,-0.3016
WBLMvYAQxe,2800,25,2022,Receiving,529,0.5919,630,0.5059
WBLMvYAQxe,2800,25,2022,Shooting,1,0.0118,2,0.0034
X0Oq66zq6D,2570,25,2022,Dribbling,195,0.2323,183,0.3061
X0Oq66zq6D,2570,25,2022,Fouling,20,0.2093,18,0.1937
X0Oq66zq6D,2570,25,2022,Interrupting,60,0.2914,61,0.2396
X0Oq66zq6D,2570,25,2022,Passing,549,-0.2151,488,0.2844
X0Oq66zq6D,2570,25,2022,Receiving,493,0.435,432,0.4629
YgOMngl5wN,2693,25,2022,Dribbling,184,0.3438,215,0.5987
YgOMngl5wN,2693,25,2022,Fouling,12,0.1079,11,0.111
YgOMngl5wN,2693,25,2022,Interrupting,52,0.0287,29,0.1651
YgOMngl5wN,2693,25,2022,Passing,384,-0.0787,613,0.3625
YgOMngl5wN,2693,25,2022,Receiving,372,0.3018,561,0.5108
YgOMngl5wN,2693,25,2022,Shooting,0,0.0,1,0.0001
Z2vQ1xlqrA,2672,25,2022,Dribbling,284,0.2441,212,0.4739
Z2vQ1xlqrA,2672,25,2022,Fouling,25,0.3094,10,0.0549
Z2vQ1xlqrA,2672,25,2022,Interrupting,58,0.235,61,0.1156
Z2vQ1xlqrA,2672,25,2022,Passing,779,-0.539,521,0.061
Z2vQ1xlqrA,2672,25,2022,Receiving,717,0.6438,500,0.446
Z2vQ1xlqrA,2672,25,2022,Shooting,1,0.0001,1,0.0118
zeQZkL1MKw,2598,25,2022,Dribbling,203,0.6519,221,0.5139
zeQZkL1MKw,2598,25,2022,Fouling,11,0.0913,11,0.1582
zeQZkL1MKw,2598,25,2022,Interrupting,42,0.1371,50,0.2112
zeQZkL1MKw,2598,25,2022,Passing,468,0.2773,545,0.0297
zeQZkL1MKw,2598,25,2022,Receiving,462,0.4252,520,0.4199
zeQZkL1MKw,2598,25,2022,Shooting,1,0.0113,1,0.0096
0KPqjA456v,2590,26,2022,Dribbling,123,-0.1362,59,-0.0299
0KPqjA456v,2590,26,2022,Fouling,4,0.078,5,0.1179
0KPqjA456v,2590,26,2022,Interrupting,10,0.0595,18,0.1304
0KPqjA456v,2590,26,2022,Passing,383,-0.5124,264,-0.5892
0KPqjA456v,2590,26,2022,Receiving,229,0.4224,136,0.3
0KPqjA456v,2590,26,2022,Shooting,1,0.015,1,0.0002
19vQ2095K6,2567,26,2022,Dribbling,102,0.1477,75,-0.0986
19vQ2095K6,2567,26,2022,Fouling,0,0.0,2,0.046
19vQ2095K6,2567,26,2022,Interrupting,11,0.0353,13,0.031
19vQ2095K6,2567,26,2022,Passing,370,-0.7781,313,-1.2484
19vQ2095K6,2567,26,2022,Receiving,227,0.3547,177,0.2548
9z5k7Yg5A3,2707,26,2022,Dribbling,76,0.0798,115,-0.1229
9z5k7Yg5A3,2707,26,2022,Fouling,2,0.0277,4,0.0953
9z5k7Yg5A3,2707,26,2022,Interrupting,17,0.0586,22,0.1357
9z5k7Yg5A3,2707,26,2022,Passing,375,-0.457,396,-0.5888
9z5k7Yg5A3,2707,26,2022,Receiving,196,0.2685,238,0.3197
a2lqR4JMr0,2583,26,2022,Dribbling,97,0.0586,79,0.0101
a2lqR4JMr0,2583,26,2022,Fouling,5,0.0996,1,0.0179
a2lqR4JMr0,2583,26,2022,Interrupting,19,0.096,10,0.0483
a2lqR4JMr0,2583,26,2022,Passing,341,-0.408,321,0.1803
a2lqR4JMr0,2583,26,2022,Receiving,180,0.4335,174,0.3632
a2lqR4JMr0,2583,26,2022,Shooting,0,0.0,2,0.0082
a2lqRX2Mr0,2691,26,2022,Dribbling,112,-0.0384,80,-0.0607
a2lqRX2Mr0,2691,26,2022,Fouling,7,0.1403,2,0.0409
a2lqRX2Mr0,2691,26,2022,Interrupting,19,0.0852,4,-0.0004
a2lqRX2Mr0,2691,26,2022,Passing,351,-0.6609,245,-0.7778
a2lqRX2Mr0,2691,26,2022,Receiving,185,0.4093,138,0.2031
a2lqRX2Mr0,2691,26,2022,Shooting,1,0.019,0,0.0
APk5LGOMOW,2593,26,2022,Dribbling,103,-0.1812,57,0.0769
APk5LGOMOW,2593,26,2022,Fouling,1,0.022,1,0.0196
APk5LGOMOW,2593,26,2022,Interrupting,13,0.101,10,0.0532
APk5LGOMOW,2593,26,2022,Passing,303,-0.7879,221,0.536
APk5LGOMOW,2593,26,2022,Receiving,179,0.3505,121,0.1301
EKXMeX3Q64,2617,26,2022,Dribbling,79,-0.2072,107,0.0202
EKXMeX3Q64,2617,26,2022,Fouling,4,0.0646,6,0.1188
EKXMeX3Q64,2617,26,2022,Interrupting,21,0.1368,13,0.1193
EKXMeX3Q64,2617,26,2022,Passing,332,0.2327,341,-0.6481
EKXMeX3Q64,2617,26,2022,Receiving,201,0.3095,212,0.4029
EKXMeX3Q64,2617,26,2022,Shooting,1,0.0126,0,0.0
eVq3ya6MWO,2679,26,2022,Dribbling,77,0.168,83,-0.1315
eVq3ya6MWO,2679,26,2022,Fouling,2,0.0343,7,0.1044
eVq3ya6MWO,2679,26,2022,Interrupting,13,0.0879,18,0.0385
eVq3ya6MWO,2679,26,2022,Passing,279,-0.3194,266,-0.1576
eVq3ya6MWO,2679,26,2022,Receiving,145,0.2608,151,0.3384
eVq3ya6MWO,2679,26,2022,Shooting,1,0.0168,0,0.0
gpMOLwl5zy,2702,26,2022,Dribbling,75,-0.2239,87,0.0022
gpMOLwl5zy,2702,26,2022,Fouling,7,0.134,4,0.0532
gpMOLwl5zy,2702,26,2022,Interrupting,13,0.0515,16,0.1813
gpMOLwl5zy,2702,26,2022,Passing,318,-0.1166,276,-0.5515
gpMOLwl5zy,2702,26,2022,Receiving,203,0.4552,154,0.3155
gpMOLwl5zy,2702,26,2022,Shooting,0,0.0,1,0.007
jYQJ19EqGR,2690,26,2022,Dribbling,79,-0.0514,92,-0.254
jYQJ19EqGR,2690,26,2022,Fouling,8,0.1048,0,0.0
jYQJ19EqGR,2690,26,2022,Interrupting,15,0.1027,17,0.0918
jYQJ19EqGR,2690,26,2022,Passing,399,-1.1602,329,-0.2886
jYQJ19EqGR,2690,26,2022,Receiving,262,0.3433,188,0.389
jYQJ19EqGR,2690,26,2022,Shooting,1,0.0,2,0.0351
jYQJ8EW5GR,2598,26,2022,Dribbling,88,-0.3466,94,0.0438
jYQJ8EW5GR,2598,26,2022,Fouling,6,0.0657,3,0.0758
jYQJ8EW5GR,2598,26,2022,Interrupting,11,0.05,18,0.0055
jYQJ8EW5GR,2598,26,2022,Passing,263,-1.066,300,-0.7558
jYQJ8EW5GR,2598,26,2022,Receiving,181,0.3938,192,0.3658
kaDQ0wRqEv,2498,26,2022,Dribbling,100,-0.0209,90,0.0405
kaDQ0wRqEv,2498,26,2022,Fouling,7,0.134,6,0.0567
kaDQ0wRqEv,2498,26,2022,Interrupting,9,0.0449,17,0.1074
kaDQ0wRqEv,2498,26,2022,Passing,387,-0.9925,272,-0.8511
kaDQ0wRqEv,2498,26,2022,Receiving,230,0.239,158,0.3688
kaDQ0wRqEv,2498,26,2022,Shooting,2,0.0352,0,0.0
KAqBN0Vqbg,2583,26,2022,Dribbling,108,0.1967,90,-0.0227
KAqBN0Vqbg,2583,26,2022,Fouling,6,0.1071,4,0.0688
KAqBN0Vqbg,2583,26,2022,Interrupting,7,0.0314,11,0.0149
KAqBN0Vqbg,2583,26,2022,Passing,347,-0.9052,318,-0.3775
KAqBN0Vqbg,2583,26,2022,Receiving,180,0.2061,189,0.2869
KAqBN0Vqbg,2583,26,2022,Shooting,1,0.0044,2,0.0332
kRQabn8MKZ,2681,26,2022,Dribbling,90,-0.1537,110,-0.0551
kRQabn8MKZ,2681,26,2022,Fouling,4,0.0981,2,0.0454
kRQabn8MKZ,2681,26,2022,Interrupting,16,0.0563,12,0.0502
