team_id,minutes,zone,season_name,game_state,data.action_type,data.num_actions_for,data.goals_added_for,data.num_actions_against,data.goals_added_against
KAqBN0Vqbg,358,22,2022,-2,Fouling,0,0.0,3,0.0523
KAqBN0Vqbg,358,22,2022,-2,Passing,65,0.0177,34,0.0154
KAqBN0Vqbg,358,22,2022,-2,Receiving,52,0.0155,30,0.0194
KAqBN0Vqbg,358,22,2022,-2,Shooting,5,0.0696,2,0.0474
kRQabn8MKZ,510,22,2022,-2,Dribbling,23,-0.0798,21,0.1747
kRQabn8MKZ,510,22,2022,-2,Fouling,3,0.114,0,0.0
kRQabn8MKZ,510,22,2022,-2,Passing,89,0.1014,50,0.0198
kRQabn8MKZ,510,22,2022,-2,Receiving,62,0.0525,45,0.0109
kRQabn8MKZ,510,22,2022,-2,Shooting,2,0.0001,5,0.0765
kRQand1MKZ,278,22,2022,-2,Dribbling,19,-0.1579,7,-0.049
kRQand1MKZ,278,22,2022,-2,Fouling,1,0.0013,1,0.0237
kRQand1MKZ,278,22,2022,-2,Passing,39,-0.0809,25,0.0259
kRQand1MKZ,278,22,2022,-2,Receiving,42,0.1836,20,0.0095
kRQand1MKZ,278,22,2022,-2,Shooting,2,0.0118,0,0.0
lgpMOvnQzy,560,22,2022,-2,Dribbling,16,0.1867,26,0.0544
lgpMOvnQzy,560,22,2022,-2,Fouling,2,0.05,0,0.0
lgpMOvnQzy,560,22,2022,-2,Passing,67,-0.08,74,-0.1085
lgpMOvnQzy,560,22,2022,-2,Receiving,65,0.1105,67,0.0966
lgpMOvnQzy,560,22,2022,-2,Shooting,2,0.0713,3,0.0817
mKAqBBmqbg,136,22,2022,-2,Dribbling,6,0.0255,2,0.0231
mKAqBBmqbg,136,22,2022,-2,Fouling,1,0.014,1,0.0072
mKAqBBmqbg,136,22,2022,-2,Passing,27,0.033,14,0.0825
mKAqBBmqbg,136,22,2022,-2,Receiving,22,0.0244,10,0.0185
mvzqoLZQap,128,22,2022,-2,Dribbling,7,-0.0223,1,0.0049
mvzqoLZQap,128,22,2022,-2,Passing,15,0.009,7,-0.0461
mvzqoLZQap,128,22,2022,-2,Receiving,16,0.0004,4,0.008
mvzqoLZQap,128,22,2022,-2,Shooting,1,0.01,1,1.6721e-06
NPqxKXZ59d,408,22,2022,-2,Dribbling,10,-0.0511,7,-0.0398
NPqxKXZ59d,408,22,2022,-2,Passing,45,-0.0094,41,0.0913
NPqxKXZ59d,408,22,2022,-2,Receiving,42,0.075,21,0.0219
NPqxKXZ59d,408,22,2022,-2,Shooting,1,0.0209,2,0.0271
NWMWlBK5lz,168,22,2022,-2,Dribbling,6,-0.0479,2,-0.0086
NWMWlBK5lz,168,22,2022,-2,Fouling,1,0.0005,0,0.0
NWMWlBK5lz,168,22,2022,-2,Passing,21,0.0005,11,-0.0056
NWMWlBK5lz,168,22,2022,-2,Receiving,18,0.0607,8,0.0416
NWMWlBK5lz,168,22,2022,-2,Shooting,2,0.0586,0,0.0
pzeQZ6xQKw,462,22,2022,-2,Dribbling,16,-0.0855,25,-0.0173
pzeQZ6xQKw,462,22,2022,-2,Fouling,1,0.0158,0,0.0
pzeQZ6xQKw,462,22,2022,-2,Passing,45,0.0569,42,-0.0739
pzeQZ6xQKw,462,22,2022,-2,Receiving,38,0.0618,42,0.0799
pzeQZ6xQKw,462,22,2022,-2,Shooting,1,0.0116,5,0.0824
Vj58weDM8n,223,22,2022,-2,Dribbling,13,0.0678,8,0.0262
Vj58weDM8n,223,22,2022,-2,Passing,32,0.0348,16,-0.0219
Vj58weDM8n,223,22,2022,-2,Receiving,32,0.0537,13,0.0437
Vj58weDM8n,223,22,2022,-2,Shooting,1,3.1862e-06,1,0.0003
vzqoOgNqap,146,22,2022,-2,Dribbling,10,-0.04,6,0.0385
vzqoOgNqap,146,22,2022,-2,Passing,23,-0.0558,14,-0.0331
vzqoOgNqap,146,22,2022,-2,Receiving,21,0.0444,11,0.0116
vzqoOgNqap,146,22,2022,-2,Shooting,2,0.0055,0,0.0
WBLMvYAQxe,346,22,2022,-2,Dribbling,15,0.024,25,0.0869
WBLMvYAQxe,346,22,2022,-2,Fouling,2,0.0638,2,0.0335
WBLMvYAQxe,346,22,2022,-2,Passing,53,-0.1181,37,-0.1562
WBLMvYAQxe,346,22,2022,-2,Receiving,40,0.1099,41,0.1205
WBLMvYAQxe,346,22,2022,-2,Shooting,6,0.0755,0,0.0
X0Oq66zq6D,352,22,2022,-2,Dribbling,15,-0.0928,5,0.0861
X0Oq66zq6D,352,22,2022,-2,Fouling,2,0.0763,2,0.0087
X0Oq66zq6D,352,22,2022,-2,Passing,41,0.0181,22,-0.0617
X0Oq66zq6D,352,22,2022,-2,Receiving,27,0.0479,24,0.0373
X0Oq66zq6D,352,22,2022,-2,Shooting,3,0.0265,2,0.0189
YgOMngl5wN,299,22,2022,-2,Dribbling,16,0.0348,12,0.0568
YgOMngl5wN,299,22,2022,-2,Fouling,1,0.0119,1,0.0042
YgOMngl5wN,299,22,2022,-2,Passing,50,-0.0876,30,-0.0623
YgOMngl5wN,299,22,2022,-2,Receiving,35,0.1099,26,0.0692
YgOMngl5wN,299,22,2022,-2,Shooting,4,0.0676,4,0.0977
Z2vQ1xlqrA,262,22,2022,-2,Dribbling,14,0.0489,7,0.0548
Z2vQ1xlqrA,262,22,2022,-2,Fouling,1,0.0158,0,0.0
Z2vQ1xlqrA,262,22,2022,-2,Passing,38,-0.0568,9,-0.0405
Z2vQ1xlqrA,262,22,2022,-2,Receiving,28,0.0622,16,0.0265
Z2vQ1xlqrA,262,22,2022,-2,Shooting,2,0.0411,0,0.0
zeQZkL1MKw,374,22,2022,-2,Dribbling,21,-0.1373,17,0.2715
zeQZkL1MKw,374,22,2022,-2,Fouling,1,0.0469,1,0.0092
zeQZkL1MKw,374,22,2022,-2,Passing,38,0.0963,46,0.0145
zeQZkL1MKw,374,22,2022,-2,Receiving,33,0.1284,41,0.0679
zeQZkL1MKw,374,22,2022,-2,Shooting,2,0.0221,1,0.0107
0KPqjA456v,869,22,2022,-1,Dribbling,31,-0.1159,33,0.4848
0KPqjA456v,869,22,2022,-1,Fouling,7,0.1743,1,0.0155
0KPqjA456v,869,22,2022,-1,Passing,123,-0.1428,69,-0.2437
0KPqjA456v,869,22,2022,-1,Receiving,88,0.1279,67,0.0975
0KPqjA456v,869,22,2022,-1,Shooting,10,0.204,4,0.0543
19vQ2095K6,389,22,2022,-1,Dribbling,20,-0.0046,14,-0.0256
19vQ2095K6,389,22,2022,-1,Fouling,1,0.0125,0,0.0
19vQ2095K6,389,22,2022,-1,Passing,57,0.0704,52,-0.0672
19vQ2095K6,389,22,2022,-1,Receiving,45,0.0643,52,0.1557
19vQ2095K6,389,22,2022,-1,Shooting,0,0.0,3,0.0388
9z5k7Yg5A3,238,22,2022,-1,Dribbling,15,-0.0131,7,-0.0217
9z5k7Yg5A3,238,22,2022,-1,Fouling,0,0.0,1,0.0285
9z5k7Yg5A3,238,22,2022,-1,Passing,38,-0.0913,22,0.1343
9z5k7Yg5A3,238,22,2022,-1,Receiving,26,0.0753,14,0.0114
9z5k7Yg5A3,238,22,2022,-1,Shooting,2,0.0359,1,0.0041
a2lqR4JMr0,631,22,2022,-1,Dribbling,41,-0.083,20,0.2173
a2lqR4JMr0,631,22,2022,-1,Fouling,2,0.0537,0,0.0
a2lqR4JMr0,631,22,2022,-1,Passing,89,0.1261,46,-0.0954
a2lqR4JMr0,631,22,2022,-1,Receiving,80,0.2495,46,0.207
a2lqR4JMr0,631,22,2022,-1,Shooting,6,0.1162,5,0.0459
a2lqRX2Mr0,496,22,2022,-1,Dribbling,21,0.1184,18,0.081
a2lqRX2Mr0,496,22,2022,-1,Fouling,1,0.0157,0,0.0
a2lqRX2Mr0,496,22,2022,-1,Passing,77,-0.1013,25,0.1806
a2lqRX2Mr0,496,22,2022,-1,Receiving,58,0.1236,26,0.1268
a2lqRX2Mr0,496,22,2022,-1,Shooting,2,0.0626,3,0.0508
APk5LGOMOW,593,22,2022,-1,Dribbling,17,0.1167,20,0.2094
APk5LGOMOW,593,22,2022,-1,Fouling,1,-0.0005,1,0.0329
APk5LGOMOW,593,22,2022,-1,Passing,70,-0.0804,45,0.1614
APk5LGOMOW,593,22,2022,-1,Receiving,45,0.017,39,0.0973
APk5LGOMOW,593,22,2022,-1,Shooting,7,0.0849,3,0.0269
EKXMeX3Q64,831,22,2022,-1,Dribbling,24,0.1045,23,0.122
EKXMeX3Q64,831,22,2022,-1,Fouling,1,0.0121,4,0.0596
EKXMeX3Q64,831,22,2022,-1,Passing,67,-0.156,87,0.022
EKXMeX3Q64,831,22,2022,-1,Receiving,57,0.1132,74,0.1428
EKXMeX3Q64,831,22,2022,-1,Shooting,3,0.0168,2,0.0263
eVq3ya6MWO,547,22,2022,-1,Dribbling,35,-0.1306,14,-0.2575
eVq3ya6MWO,547,22,2022,-1,Fouling,2,0.0188,0,0.0
eVq3ya6MWO,547,22,2022,-1,Passing,88,-0.0826,30,-0.0357
eVq3ya6MWO,547,22,2022,-1,Receiving,83,0.1858,34,0.271
eVq3ya6MWO,547,22,2022,-1,Shooting,6,0.1018,3,0.0313
gpMOLwl5zy,718,22,2022,-1,Dribbling,23,-0.2413,13,0.2701
gpMOLwl5zy,718,22,2022,-1,Fouling,1,0.0603,1,0.0014
gpMOLwl5zy,718,22,2022,-1,Passing,111,0.4209,39,0.0902
gpMOLwl5zy,718,22,2022,-1,Receiving,87,0.1757,35,0.4953
gpMOLwl5zy,718,22,2022,-1,Shooting,7,0.1305,2,0.034
jYQJ19EqGR,958,22,2022,-1,Dribbling,60,0.0004,34,0.0872
jYQJ19EqGR,958,22,2022,-1,Fouling,4,0.0581,0,0.0
jYQJ19EqGR,958,22,2022,-1,Passing,147,0.1149,78,-0.1251
jYQJ19EqGR,958,22,2022,-1,Receiving,140,0.2974,60,0.2662
jYQJ19EqGR,958,22,2022,-1,Shooting,7,0.1289,6,0.1017
jYQJ8EW5GR,536,22,2022,-1,Dribbling,23,-0.0325,13,-0.1926
jYQJ8EW5GR,536,22,2022,-1,Fouling,2,0.0157,3,0.0647
jYQJ8EW5GR,536,22,2022,-1,Passing,133,0.0483,43,0.3234
jYQJ8EW5GR,536,22,2022,-1,Receiving,113,0.124,32,0.1689
jYQJ8EW5GR,536,22,2022,-1,Shooting,9,0.2012,4,0.0766
kaDQ0wRqEv,748,22,2022,-1,Dribbling,52,-0.2329,28,0.0376
kaDQ0wRqEv,748,22,2022,-1,Fouling,2,0.0556,0,0.0
kaDQ0wRqEv,748,22,2022,-1,Passing,178,-0.0658,53,0.0863
kaDQ0wRqEv,748,22,2022,-1,Receiving,157,0.4173,44,0.182
kaDQ0wRqEv,748,22,2022,-1,Shooting,11,0.1896,4,0.0509
KAqBN0Vqbg,904,22,2022,-1,Dribbling,51,0.024,28,0.0049
KAqBN0Vqbg,904,22,2022,-1,Fouling,4,0.0653,1,0.0044
KAqBN0Vqbg,904,22,2022,-1,Passing,148,0.0565,104,-0.0734
KAqBN0Vqbg,904,22,2022,-1,Receiving,119,0.1484,76,0.1592
KAqBN0Vqbg,904,22,2022,-1,Shooting,15,0.1836,4,0.0711
kRQabn8MKZ,765,22,2022,-1,Dribbling,38,0.1738,24,-0.0448
kRQabn8MKZ,765,22,2022,-1,Fouling,4,0.0266,1,0.0215
kRQabn8MKZ,765,22,2022,-1,Passing,126,0.0055,60,-0.1626
kRQabn8MKZ,765,22,2022,-1,Receiving,105,0.1818,51,0.1847
kRQabn8MKZ,765,22,2022,-1,Shooting,9,0.1608,2,0.0361
kRQand1MKZ,455,22,2022,-1,Dribbling,23,-0.0568,16,0.1059
kRQand1MKZ,455,22,2022,-1,Fouling,0,0.0,1,0.0047
kRQand1MKZ,455,22,2022,-1,Passing,64,-0.128,41,0.0864
kRQand1MKZ,455,22,2022,-1,Receiving,57,0.1674,38,0.0911
kRQand1MKZ,455,22,2022,-1,Shooting,4,0.0403,3,0.0874
lgpMOvnQzy,756,22,2022,-1,Dribbling,22,0.1138,38,0.0798
lgpMOvnQzy,756,22,2022,-1,Fouling,1,0.0189,4,0.0312
lgpMOvnQzy,756,22,2022,-1,Passing,104,-0.1052,91,-0.0323
lgpMOvnQzy,756,22,2022,-1,Receiving,76,0.1057,81,0.128
lgpMOvnQzy,756,22,2022,-1,Shooting,5,0.0709,7,0.0932
mKAqBBmqbg,547,22,2022,-1,Dribbling,17,0.0145,21,0.0366
mKAqBBmqbg,547,22,2022,-1,Fouling,1,0.0189,4,0.1064
mKAqBBmqbg,547,22,2022,-1,Passing,103,-0.106,58,-0.1244
mKAqBBmqbg,547,22,2022,-1,Receiving,76,0.0665,50,0.0684
mKAqBBmqbg,547,22,2022,-1,Shooting,1,0.0318,7,0.1225
mvzqoLZQap,575,22,2022,-1,Dribbling,50,0.016,25,0.0048
mvzqoLZQap,575,22,2022,-1,Fouling,4,0.0728,4,0.0741
mvzqoLZQap,575,22,2022,-1,Passing,134,0.1622,37,0.2145
mvzqoLZQap,575,22,2022,-1,Receiving,107,0.1102,35,0.15
mvzqoLZQap,575,22,2022,-1,Shooting,8,0.1368,5,0.0715
NPqxKXZ59d,684,22,2022,-1,Dribbling,30,-0.0209,20,-0.1268
NPqxKXZ59d,684,22,2022,-1,Fouling,4,0.0444,2,0.022
NPqxKXZ59d,684,22,2022,-1,Passing,92,0.0967,51,-0.1182
NPqxKXZ59d,684,22,2022,-1,Receiving,84,0.1296,49,0.2142
NPqxKXZ59d,684,22,2022,-1,Shooting,5,0.0887,5,0.0888
NWMWlBK5lz,471,22,2022,-1,Dribbling,19,0.1067,20,0.2556
NWMWlBK5lz,471,22,2022,-1,Fouling,2,0.0488,3,0.057
NWMWlBK5lz,471,22,2022,-1,Passing,80,-0.0273,53,-0.1619
NWMWlBK5lz,471,22,2022,-1,Receiving,65,0.1505,49,0.0697
NWMWlBK5lz,471,22,2022,-1,Shooting,5,0.0686,7,0.0732
pzeQZ6xQKw,496,22,2022,-1,Dribbling,10,-0.0911,11,0.0456
pzeQZ6xQKw,496,22,2022,-1,Fouling,1,0.0097,2,0.0137
pzeQZ6xQKw,496,22,2022,-1,Passing,31,-0.0363,43,0.0707
pzeQZ6xQKw,496,22,2022,-1,Receiving,16,0.0295,37,0.1796
pzeQZ6xQKw,496,22,2022,-1,Shooting,5,0.1251,2,0.0306
Vj58weDM8n,533,22,2022,-1,Dribbling,26,0.1226,14,0.2446
Vj58weDM8n,533,22,2022,-1,Fouling,2,0.0329,1,-0.0052
Vj58weDM8n,533,22,2022,-1,Passing,94,-0.0161,36,-0.0044
Vj58weDM8n,533,22,2022,-1,Receiving,71,0.1278,27,0.1779
Vj58weDM8n,533,22,2022,-1,Shooting,6,0.0881,1,0.012
vzqoOgNqap,466,22,2022,-1,Dribbling,13,-0.0101,14,-0.0117
vzqoOgNqap,466,22,2022,-1,Fouling,3,0.029,1,0.0098
vzqoOgNqap,466,22,2022,-1,Passing,57,0.0861,52,-0.1253
vzqoOgNqap,466,22,2022,-1,Receiving,51,0.1226,46,0.0806
vzqoOgNqap,466,22,2022,-1,Shooting,7,0.1111,5,0.0947
WBLMvYAQxe,626,22,2022,-1,Dribbling,35,-0.0025,31,0.3458
WBLMvYAQxe,626,22,2022,-1,Fouling,4,0.0203,5,0.1074
WBLMvYAQxe,626,22,2022,-1,Passing,130,0.0094,61,-0.026
WBLMvYAQxe,626,22,2022,-1,Receiving,104,0.1449,60,0.1057
WBLMvYAQxe,626,22,2022,-1,Shooting,4,0.0655,8,0.1446
X0Oq66zq6D,511,22,2022,-1,Dribbling,15,-0.0857,27,0.0462
X0Oq66zq6D,511,22,2022,-1,Fouling,3,0.0613,1,0.0161
X0Oq66zq6D,511,22,2022,-1,Passing,53,0.1375,54,0.0778
X0Oq66zq6D,511,22,2022,-1,Receiving,43,0.0762,51,0.2018
X0Oq66zq6D,511,22,2022,-1,Shooting,5,0.0965,4,0.0896
YgOMngl5wN,763,22,2022,-1,Dribbling,26,-0.0283,23,-0.063
YgOMngl5wN,763,22,2022,-1,Fouling,3,0.0498,2,0.0481
YgOMngl5wN,763,22,2022,-1,Passing,130,-0.0793,72,-0.0314
YgOMngl5wN,763,22,2022,-1,Receiving,94,0.1353,62,0.1454
YgOMngl5wN,763,22,2022,-1,Shooting,10,0.1484,7,0.0915
Z2vQ1xlqrA,701,22,2022,-1,Dribbling,27,0.1579,26,0.3648
Z2vQ1xlqrA,701,22,2022,-1,Fouling,4,0.1553,2,0.0521
Z2vQ1xlqrA,701,22,2022,-1,Passing,87,0.0751,45,0.0027
Z2vQ1xlqrA,701,22,2022,-1,Receiving,74,0.134,46,0.3169
Z2vQ1xlqrA,701,22,2022,-1,Shooting,9,0.149,5,0.0865
zeQZkL1MKw,787,22,2022,-1,Dribbling,38,0.3023,27,0.0907
zeQZkL1MKw,787,22,2022,-1,Fouling,0,0.0,3,0.071
zeQZkL1MKw,787,22,2022,-1,Passing,119,-0.0038,76,-0.0624
zeQZkL1MKw,787,22,2022,-1,Receiving,107,0.1618,75,0.1745
zeQZkL1MKw,787,22,2022,-1,Shooting,11,0.1888,7,0.1653
0KPqjA456v,1582,22,2022,0,Dribbling,82,-0.2577,80,0.0771
0KPqjA456v,1582,22,2022,0,Fouling,5,0.0365,6,0.132
0KPqjA456v,1582,22,2022,0,Passing,209,0.3512,152,-0.2254
0KPqjA456v,1582,22,2022,0,Receiving,194,0.3989,146,0.4074
0KPqjA456v,1582,22,2022,0,Shooting,19,0.3318,16,0.2196
19vQ2095K6,1856,22,2022,0,Dribbling,82,0.1231,80,0.2446
19vQ2095K6,1856,22,2022,0,Fouling,5,0.0914,7,0.0662
19vQ2095K6,1856,22,2022,0,Passing,237,-0.1725,284,0.0571
19vQ2095K6,1856,22,2022,0,Receiving,190,0.4596,233,0.3986
19vQ2095K6,1856,22,2022,0,Shooting,16,0.2763,22,0.3584
9z5k7Yg5A3,1529,22,2022,0,Dribbling,60,0.0529,69,0.0869
9z5k7Yg5A3,1529,22,2022,0,Fouling,4,0.1041,7,0.1256
9z5k7Yg5A3,1529,22,2022,0,Passing,185,0.0774,169,0.0031
9z5k7Yg5A3,1529,22,2022,0,Receiving,162,0.4185,156,0.3621
9z5k7Yg5A3,1529,22,2022,0,Shooting,18,0.2821,22,0.4051
a2lqR4JMr0,1719,22,2022,0,Dribbling,64,0.3547,85,-0.0214
a2lqR4JMr0,1719,22,2022,0,Fouling,2,0.0255,3,0.0653
a2lqR4JMr0,1719,22,2022,0,Passing,163,-0.2579,185,-0.1361
a2lqR4JMr0,1719,22,2022,0,Receiving,145,0.379,174,0.3407
a2lqR4JMr0,1719,22,2022,0,Shooting,15,0.224,15,0.2538
a2lqRX2Mr0,1761,22,2022,0,Dribbling,85,-0.017,70,-0.0077
a2lqRX2Mr0,1761,22,2022,0,Fouling,8,0.1069,0,0.0
a2lqRX2Mr0,1761,22,2022,0,Passing,178,0.3992,142,0.7259
a2lqRX2Mr0,1761,22,2022,0,Receiving,157,0.5726,138,0.4993
a2lqRX2Mr0,1761,22,2022,0,Shooting,17,0.2709,9,0.1334
APk5LGOMOW,1266,22,2022,0,Dribbling,45,0.0768,41,0.3237
APk5LGOMOW,1266,22,2022,0,Fouling,3,0.0403,4,0.1077
APk5LGOMOW,1266,22,2022,0,Passing,137,-0.0788,99,-0.402
APk5LGOMOW,1266,22,2022,0,Receiving,114,0.1863,84,0.2502
APk5LGOMOW,1266,22,2022,0,Shooting,9,0.1018,8,0.0526
EKXMeX3Q64,1507,22,2022,0,Dribbling,48,-0.1179,50,-0.0784
EKXMeX3Q64,1507,22,2022,0,Fouling,3,0.0336,6,0.0695
EKXMeX3Q64,1507,22,2022,0,Passing,115,-0.029,179,-0.1165
EKXMeX3Q64,1507,22,2022,0,Receiving,88,0.358,148,0.4663
EKXMeX3Q64,1507,22,2022,0,Shooting,9,0.1106,12,0.1858
eVq3ya6MWO,1590,22,2022,0,Dribbling,73,0.6939,54,0.3506
eVq3ya6MWO,1590,22,2022,0,Fouling,5,0.1593,4,0.0433
eVq3ya6MWO,1590,22,2022,0,Passing,218,0.5219,159,-0.008
eVq3ya6MWO,1590,22,2022,0,Receiving,182,0.4498,135,0.2759
eVq3ya6MWO,1590,22,2022,0,Shooting,15,0.2239,18,0.2625
gpMOLwl5zy,1398,22,2022,0,Dribbling,39,0.0433,37,-0.0828
gpMOLwl5zy,1398,22,2022,0,Fouling,3,0.0656,4,0.0227
gpMOLwl5zy,1398,22,2022,0,Passing,184,-0.3236,114,-0.0235
gpMOLwl5zy,1398,22,2022,0,Receiving,134,0.2721,81,0.3737
gpMOLwl5zy,1398,22,2022,0,Shooting,9,0.0667,6,0.1114
jYQJ19EqGR,1434,22,2022,0,Dribbling,56,0.139,60,-0.1888
jYQJ19EqGR,1434,22,2022,0,Fouling,1,0.0129,3,0.0685
jYQJ19EqGR,1434,22,2022,0,Passing,151,-0.1702,166,-0.1166
jYQJ19EqGR,1434,22,2022,0,Receiving,140,0.227,140,0.195
jYQJ19EqGR,1434,22,2022,0,Shooting,16,0.2221,13,0.2148
jYQJ8EW5GR,1513,22,2022,0,Dribbling,65,-0.2068,66,0.1534
jYQJ8EW5GR,1513,22,2022,0,Fouling,3,0.0486,3,0.0809
jYQJ8EW5GR,1513,22,2022,0,Passing,254,-0.0992,180,0.0284
jYQJ8EW5GR,1513,22,2022,0,Receiving,189,0.4186,156,0.3071
jYQJ8EW5GR,1513,22,2022,0,Shooting,13,0.1599,17,0.3335
kaDQ0wRqEv,1168,22,2022,0,Dribbling,73,-0.0025,34,0.0403
kaDQ0wRqEv,1168,22,2022,0,Fouling,5,0.1628,1,0.0188
kaDQ0wRqEv,1168,22,2022,0,Passing,204,0.0,98,0.0104
kaDQ0wRqEv,1168,22,2022,0,Receiving,199,0.2758,72,0.2637
kaDQ0wRqEv,1168,22,2022,0,Shooting,18,0.2813,10,0.1312
KAqBN0Vqbg,1505,22,2022,0,Dribbling,71,0.3302,49,-0.2298
KAqBN0Vqbg,1505,22,2022,0,Fouling,3,0.0382,4,0.0581
KAqBN0Vqbg,1505,22,2022,0,Passing,211,0.11,161,0.2442
KAqBN0Vqbg,1505,22,2022,0,Receiving,172,0.4452,127,0.3792
KAqBN0Vqbg,1505,22,2022,0,Shooting,15,0.2529,14,0.2051
kRQabn8MKZ,1418,22,2022,0,Dribbling,64,0.2592,63,0.2741
kRQabn8MKZ,1418,22,2022,0,Fouling,2,0.017,3,0.0946
kRQabn8MKZ,1418,22,2022,0,Passing,151,0.0653,211,-0.176
kRQabn8MKZ,1418,22,2022,0,Receiving,145,0.2815,178,0.2673
kRQabn8MKZ,1418,22,2022,0,Shooting,11,0.2264,16,0.1767
kRQand1MKZ,1710,22,2022,0,Dribbling,88,0.2833,65,0.1009
kRQand1MKZ,1710,22,2022,0,Fouling,6,0.1374,3,0.0982
kRQand1MKZ,1710,22,2022,0,Passing,212,-0.3485,238,-0.1428
kRQand1MKZ,1710,22,2022,0,Receiving,193,0.4511,188,0.3054
kRQand1MKZ,1710,22,2022,0,Shooting,21,0.2463,22,0.3277
lgpMOvnQzy,1412,22,2022,0,Dribbling,50,-0.1078,57,-0.0279
lgpMOvnQzy,1412,22,2022,0,Fouling,2,0.0114,2,0.0153
lgpMOvnQzy,1412,22,2022,0,Passing,127,0.1926,175,-0.0132
lgpMOvnQzy,1412,22,2022,0,Receiving,113,0.6276,145,0.284
lgpMOvnQzy,1412,22,2022,0,Shooting,9,0.0981,16,0.2222
mKAqBBmqbg,1631,22,2022,0,Dribbling,53,0.3313,58,0.0962
mKAqBBmqbg,1631,22,2022,0,Fouling,7,0.0478,5,0.0267
mKAqBBmqbg,1631,22,2022,0,Passing,140,0.1346,216,-0.1453
mKAqBBmqbg,1631,22,2022,0,Receiving,114,0.3855,174,0.3324
mKAqBBmqbg,1631,22,2022,0,Shooting,10,0.2232,15,0.2311
mvzqoLZQap,1737,22,2022,0,Dribbling,78,0.2335,64,0.0949
mvzqoLZQap,1737,22,2022,0,Fouling,7,0.1134,2,0.0206
mvzqoLZQap,1737,22,2022,0,Passing,259,-0.2983,169,0.2131
mvzqoLZQap,1737,22,2022,0,Receiving,212,0.5863,144,0.2733
mvzqoLZQap,1737,22,2022,0,Shooting,13,0.1238,15,0.2204
NPqxKXZ59d,1334,22,2022,0,Dribbling,42,-0.0408,48,0.1264
NPqxKXZ59d,1334,22,2022,0,Fouling,3,0.0576,2,0.0267
NPqxKXZ59d,1334,22,2022,0,Passing,126,-0.1216,129,0.0818
NPqxKXZ59d,1334,22,2022,0,Receiving,99,0.1442,103,0.5267
NPqxKXZ59d,1334,22,2022,0,Shooting,10,0.1209,11,0.1578
NWMWlBK5lz,1724,22,2022,0,Dribbling,84,-0.2707,99,0.3056
NWMWlBK5lz,1724,22,2022,0,Fouling,5,0.1034,11,0.1707
NWMWlBK5lz,1724,22,2022,0,Passing,191,0.1332,240,0.109
NWMWlBK5lz,1724,22,2022,0,Receiving,170,0.6955,208,0.4287
NWMWlBK5lz,1724,22,2022,0,Shooting,18,0.2765,20,0.3514
pzeQZ6xQKw,1564,22,2022,0,Dribbling,44,-0.1099,57,-0.0472
pzeQZ6xQKw,1564,22,2022,0,Fouling,3,0.0681,2,0.0205
pzeQZ6xQKw,1564,22,2022,0,Passing,120,0.4235,136,-0.1447
pzeQZ6xQKw,1564,22,2022,0,Receiving,106,0.164,122,0.4404
pzeQZ6xQKw,1564,22,2022,0,Shooting,14,0.2047,5,0.0779
Vj58weDM8n,1406,22,2022,0,Dribbling,65,0.3887,52,0.1461
Vj58weDM8n,1406,22,2022,0,Fouling,4,0.0604,1,0.0095
Vj58weDM8n,1406,22,2022,0,Passing,160,-0.0862,141,0.2578
Vj58weDM8n,1406,22,2022,0,Receiving,148,0.372,127,0.4151
Vj58weDM8n,1406,22,2022,0,Shooting,2,0.0056,12,0.1903
vzqoOgNqap,1599,22,2022,0,Dribbling,53,-0.2022,71,0.1953
vzqoOgNqap,1599,22,2022,0,Fouling,5,0.0575,4,0.1288
vzqoOgNqap,1599,22,2022,0,Passing,111,-0.0983,249,-0.0956
vzqoOgNqap,1599,22,2022,0,Receiving,100,0.4673,213,0.2994
vzqoOgNqap,1599,22,2022,0,Shooting,14,0.2362,17,0.3185
WBLMvYAQxe,1632,22,2022,0,Dribbling,72,0.0009,77,-0.252
WBLMvYAQxe,1632,22,2022,0,Fouling,4,0.0551,4,0.0387
WBLMvYAQxe,1632,22,2022,0,Passing,209,-0.2791,165,0.0367
WBLMvYAQxe,1632,22,2022,0,Receiving,176,0.4622,160,0.732
WBLMvYAQxe,1632,22,2022,0,Shooting,15,0.2565,9,0.1264
X0Oq66zq6D,1736,22,2022,0,Dribbling,59,0.4783,81,0.1549
X0Oq66zq6D,1736,22,2022,0,Fouling,4,0.112,5,0.087
X0Oq66zq6D,1736,22,2022,0,Passing,192,0.0175,213,0.0944
X0Oq66zq6D,1736,22,2022,0,Receiving,173,0.2958,187,0.6724
X0Oq66zq6D,1736,22,2022,0,Shooting,22,0.3054,12,0.1165
YgOMngl5wN,1497,22,2022,0,Dribbling,54,-0.0926,52,0.6273
YgOMngl5wN,1497,22,2022,0,Fouling,2,0.0307,4,0.0752
YgOMngl5wN,1497,22,2022,0,Passing,138,0.4167,181,0.6029
YgOMngl5wN,1497,22,2022,0,Receiving,119,0.2219,138,0.3307
YgOMngl5wN,1497,22,2022,0,Shooting,16,0.3029,10,0.1054
Z2vQ1xlqrA,1641,22,2022,0,Dribbling,51,0.3379,57,0.2253
Z2vQ1xlqrA,1641,22,2022,0,Fouling,5,0.0408,5,0.107
Z2vQ1xlqrA,1641,22,2022,0,Passing,157,0.0544,145,0.0778
